time,cumm_vehicles_left,cumm_vehicles_right,density_left,density_right,vehicles_left,vehicles_right
875.16,2037,1977,0.2158660692577542,0.21644866511377892,1034,985
875.2,2037,1977,0.22638324476398874,0.24825300125425553,1003,992
875.24,2038,1977,0.22944670209440454,0.2079376455832288,1035,985
875.28,2038,1977,0.23294779618630823,0.1378038583288539,1003,992
875.32,2039,1977,0.2224306206800737,0.1069999402735472,1036,985
875.36,2040,1977,0.2108158799624883,0.11103894164725558,1004,992
875.4,2040,1977,0.2023618491889827,0.11887803858328849,1036,985
875.44,2040,1977,0.1942551491785628,0.1287851639491131,1004,992
875.48,2040,1977,0.18674585808065025,0.13766947380995043,1036,985
875.52,2040,1977,0.18159146955645866,0.15325807800274738,1004,992
875.5600000000001,2041,1977,0.17430447014692096,0.16681598279878163,1037,985
875.6,2041,1977,0.1723941509499496,0.18185958310935912,1004,992
875.64,2041,1977,0.16773297210933968,0.20613838619124414,1037,985
875.6800000000001,2041,1977,0.16601021152443474,0.19462611240518424,1004,992
875.72,2041,1977,0.17051856482928696,0.17139252224810364,1037,985
875.76,2041,1978,0.17216491264631306,0.13740817057874932,1004,993
875.8000000000001,2041,1978,0.1783612934597617,0.1290987278265544,1037,985
875.84,2041,1978,0.1759855510402556,0.1442393836230066,1004,993
875.88,2041,1978,0.1880796082108992,0.1480768082183599,1037,985
875.9200000000001,2041,1978,0.19773540342468132,0.13448157438929698,1004,993
875.96,2041,1978,0.21098259872876945,0.1155632204503374,1037,985
876.0,2041,1978,0.2179014275294363,0.1235441677118796,1004,993
876.04,2042,1979,0.22600812753985622,0.12874783491608432,1038,986
876.08,2042,1979,0.22993296516272443,0.13937914352266623,1004,993
876.12,2042,1979,0.22949532840123654,0.15875291166457628,1038,986
876.16,2042,1979,0.22507033447952485,0.17026518545063607,1004,993
876.2,2042,1979,0.21511583480948904,0.14267156423580007,1038,986
876.24,2042,1979,0.21378903129450177,0.1035806008481156,1004,993
876.28,2042,1979,0.2071619603348268,0.08676013856537057,1038,986
876.32,2043,1979,0.20232016949741238,0.08788000955623243,1005,993
876.36,2043,1979,0.19621409468236606,0.09063489219375265,1038,986
876.4,2043,1979,0.1939078184154771,0.09766021620975929,1005,993
876.44,2043,1980,0.18917022680698825,0.10741055963686319,1038,987
876.48,2043,1980,0.17994512173943245,0.11648151466284418,1005,993
876.52,2043,1980,0.1698169566878538,0.11130024487845669,1038,987
876.5600000000001,2043,1980,0.164280504324268,0.09503225228453682,1005,993
876.6,2043,1980,0.15829252196867072,0.08405751657409066,1038,987
876.64,2043,1980,0.16216178666944536,0.08935823926417008,1005,993
876.6800000000001,2043,1980,0.16637838213330558,0.09206832706205581,1038,987
876.72,2043,1980,0.1623354520509882,0.09552499552051608,1005,993
876.76,2043,1980,0.16672571289639126,0.10115421370124833,1038,987
876.8000000000001,2043,1980,0.16737869473099232,0.10529773636743711,1005,993
876.84,2043,1980,0.16557952137820842,0.1096950964582214,1038,987
876.88,2043,1980,0.16300232711611262,0.11427163590754341,1005,993
876.9200000000001,2043,1980,0.17504775797992433,0.12279012124469924,1038,987
876.96,2043,1981,0.1820985724705637,0.13056202592128052,1005,994
877.0,2043,1981,0.18810044805668436,0.14205190228752318,1038,987
877.04,2043,1981,0.2159077489493244,0.14615063011407747,1005,994
877.08,2044,1981,0.23254489250112886,0.1300842142985128,1039,987
877.12,2044,1981,0.241763050953423,0.1119273726333393,1005,994
877.16,2045,1981,0.24192976971970404,0.11837036373409782,1040,987
877.2,2045,1981,0.24645201625507973,0.1282700232933166,1005,994
877.24,2045,1982,0.23965822652912372,0.13539986860180375,1040,988
877.28,2045,1982,0.2269806536764961,0.14731529594457382,1005,994
877.32,2045,1982,0.2338786426313778,0.16874962670966975,1040,988
877.36,2045,1982,0.2360668264388177,0.17667831332497164,1005,994
877.4,2045,1982,0.24070716543364246,0.15778982261243502,1040,988
877.44,2046,1982,0.24324268000416793,0.12827748909992231,1006,994
877.48,2046,1982,0.2383105831683512,0.10410320731051781,1040,988
877.52,2046,1982,0.23020388315793128,0.10852296482111923,1006,994
877.5600000000001,2046,1982,0.2227154319058039,0.1177880308188497,1040,988
877.6,2046,1982,0.2284533361119795,0.13053216269485757,1006,994
877.64,2046,1983,0.24289534924108225,0.13670638475780927,1040,989
877.6800000000001,2046,1983,0.25605223854676806,0.15444514125306097,1006,994
877.72,2046,1984,0.27559306727796884,0.16428507435943385,1040,990
877.76,2046,1984,0.2750720711333403,0.17035477512990505,1006,994
877.8000000000001,2046,1984,0.28169914209301516,0.1469942662605268,1040,990
877.84,2046,1984,0.2843041228161578,0.1333990324314639,1006,994
877.88,2046,1984,0.2755027612795665,0.11830317147464608,1040,990
877.9200000000001,2046,1984,0.2633809176478761,0.12522397419817233,1006,994
877.96,2046,1984,0.2516758709318885,0.13152511497342168,1040,990
878.0,2046,1984,0.24820256330103152,0.14012572418324076,1006,994
